1.0,1.0,1.0,0.0,1.0,1.0,676.0,1.0,1.0,3.02,1.0,0.0,0.0,0.0,0.0
1.0,2.0,13.0,3.08684,166.0,166.0,474.54,0.0,2.0,13.77,0.15,1.0,0.96,1.0,0.0
2.0,3.0,30.0,3.57346,2557.0,1276.0,273.87,0.0,2.0,7.97,0.13,3.0,2.91,3.0,1.0
3.0,4.0,37.0,4.0113400000000015,3700.0,1264.0,246.16,0.0,2.0,10.59,0.14,4.0,3.78,5.0,1.0
1.0,2.0,11.0,2.63403,457.0,273.0,635.55,0.0,1.0,6.4,0.45,5.0,4.73,5.0,0.0
1.0,2.0,25.0,3.76301,1568.0,1270.0,390.92,0.0,2.0,6.48,0.28,0.0,0.0,0.0,1.0
1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.0,2.0,5.0,1.60132,32.0,17.0,147.6,0.0,2.0,7.69,1.4,2.0,1.98,2.0,0.0
2.0,2.0,2.0,0.309543,13.0,5.0,851.5,0.0,2.0,1.93,4.5,3.0,2.98,4.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,378.0,1.0,1.0,27.1,4.0,6.0,5.58,6.0,0.0
2.0,2.0,3.0,0.6274810000000001,455.0,340.0,962.33,0.0,2.0,0.45,3.67,5.0,4.97,8.0,0.0
2.0,3.0,7.0,1.42832,469.0,133.0,198.14,0.0,2.0,2.73,1.71,6.0,5.97,10.0,0.0
2.0,2.0,16.0,3.5607300000000004,181.0,139.0,564.38,0.0,2.0,5.71,0.88,7.0,6.95,12.0,1.0
2.0,2.0,2.0,0.8112779999999999,4.0,0.0,112.5,0.0,2.0,8.85,4.5,9.0,8.93,8.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0,136.0,0.0,2.0,8.44,1.0,10.0,9.93,1.0,0.0
1.0,2.0,24.0,2.68346,1901.0,616.0,384.38,0.0,3.0,8.36,0.63,12.0,11.77,9.0,1.0
1.0,1.0,1.0,0.0,2.0,0.0,20.0,0.0,1.0,4.78,10.0,13.0,12.77,10.0,0.0
2.0,3.0,11.0,2.33865,760.0,123.0,616.27,0.0,2.0,4.11,1.73,14.0,13.6,21.0,1.0
1.0,1.0,3.0,1.51662,83.0,42.0,56.67,0.0,1.0,0.05,0.33,15.0,14.6,11.0,0.0
3.0,3.0,4.0,1.66717,60.0,81.0,627.0,0.0,2.0,0.92,5.25,17.0,16.5,28.0,0.0
3.0,4.0,34.0,4.02321,2103.0,932.0,370.35,0.0,3.0,12.9,0.71,18.0,17.22,31.0,1.0
2.0,2.0,2.0,0.322757,11.0,6.0,566.5,1.0,2.0,0.17,11.5,19.0,18.22,30.0,0.0
2.0,2.0,5.0,1.16536,700.0,418.0,94.4,0.0,2.0,15.3,3.6,20.0,19.21,32.0,1.0
2.0,3.0,12.0,3.10072,1999.0,0.0,2.75,0.0,1.0,0.12,1.5,22.0,21.08,36.0,1.0
4.0,5.0,16.0,3.36112,376.0,134.0,367.5,0.0,2.0,4.28,1.75,23.0,22.05,44.0,1.0
2.0,3.0,7.0,1.95225,422.0,55.0,271.29,0.0,2.0,8.8,4.14,24.0,23.04,40.0,0.0
2.0,3.0,34.0,4.14055,830.0,871.0,413.97,0.0,3.0,13.03,0.94,7.0,6.14,8.0,1.0
1.0,3.0,8.0,3.0,0.0,8.0,226.88,0.0,1.0,6.54,0.5,9.0,8.1,9.0,0.0
2.0,4.0,8.0,2.3976,141.0,86.0,262.75,0.0,2.0,8.72,2.25,10.0,9.08,12.0,1.0
