3.0,8.0,15.0,2.69606,424.0,151.0,479.73,1.0,1.0,1.9,0.07,1.0,1.0,1.0,1.0
3.0,3.0,3.0,0.160683,83.0,66.0,1969.0,0.0,2.0,0.71,0.67,2.0,2.0,4.0,0.0
2.0,2.0,3.0,1.03175,45.0,11.0,414.67,1.0,2.0,3.59,1.0,3.0,2.98,5.0,1.0
2.0,2.0,2.0,0.27139,56.0,30.0,607.5,1.0,2.0,3.48,2.0,4.0,3.96,7.0,1.0
1.0,1.0,2.0,0.33729000000000003,32.0,0.0,468.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0
3.0,3.0,4.0,1.13533,2.0,116.0,156.75,0.0,3.0,3.81,2.5,5.0,4.97,7.0,0.0
1.0,1.0,2.0,0.179256,73.0,1.0,511.0,0.0,3.0,2.81,5.5,6.0,5.94,6.0,0.0
3.0,3.0,3.0,0.500668,267.0,149.0,276.33,0.0,3.0,7.16,4.0,7.0,6.94,10.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.91,0.0,0.0
1.0,1.0,1.0,0.0,8.0,0.0,567.0,0.0,3.0,0.0,15.0,10.0,9.91,9.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,615.0,0.0,2.0,0.66,7.0,11.0,10.89,10.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,615.0,0.0,2.0,0.66,7.0,12.0,11.89,11.0,0.0
1.0,1.0,3.0,0.431017,56.0,2.0,394.0,0.0,3.0,0.26,5.33,13.0,12.89,12.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.89,0.0,0.0
1.0,1.0,1.0,0.0,16.0,1.0,615.0,0.0,2.0,0.16,9.0,15.0,14.88,13.0,0.0
1.0,1.0,2.0,0.82716,71.0,2.0,307.5,0.0,2.0,0.11,4.0,16.0,15.88,14.0,0.0
1.0,1.0,1.0,0.0,2.0,0.0,575.0,0.0,3.0,2.73,16.0,6.0,5.85,4.0,0.0
1.0,1.0,2.0,0.672295,15.0,2.0,603.5,0.0,3.0,1.8,9.5,7.0,6.83,5.0,0.0
2.0,4.0,4.0,1.7179400000000002,20.0,4.0,554.0,0.0,1.0,14.77,0.75,4.0,3.83,6.0,1.0
3.0,7.0,11.0,2.18347,1247.0,509.0,386.45,0.0,1.0,10.31,0.45,5.0,4.83,10.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.92,0.0,0.0
1.0,1.0,4.0,1.56651,10.0,20.0,332.75,0.0,3.0,8.61,5.5,5.0,4.91,3.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.91,0.0,0.0
1.0,1.0,1.0,0.0,24.0,0.0,29.0,0.0,1.0,22.88,1.0,8.0,7.9,5.0,0.0
1.0,1.0,1.0,0.0,24.0,0.0,29.0,0.0,1.0,22.88,1.0,9.0,8.9,6.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.59,0.0,0.0
2.0,2.0,2.0,0.345117,62.0,0.0,741.5,0.0,3.0,23.55,10.5,13.0,12.55,11.0,0.0
2.0,4.0,4.0,1.3686200000000002,393.0,117.0,632.0,1.0,3.0,18.28,5.5,10.0,9.5,17.0,1.0
3.0,9.0,26.0,3.21874,2268.0,397.0,172.42,1.0,4.0,27.47,0.96,9.0,8.26,17.0,1.0
3.0,11.0,38.0,3.39128,1384.0,72.0,354.61,1.0,4.0,42.26,0.63,14.0,13.14,31.0,1.0
3.0,28.0,92.0,5.19997,7204.0,1253.0,304.41,0.0,4.0,33.93,0.3,16.0,15.08,34.0,1.0
1.0,1.0,1.0,0.0,12.0,12.0,261.0,0.0,1.0,0.84,1.0,11.0,10.04,9.0,0.0
1.0,1.0,2.0,0.222285,56.0,0.0,622.5,0.0,4.0,16.77,15.0,0.0,0.0,0.0,0.0
1.0,3.0,5.0,1.88898,356.0,0.0,0.6,0.0,1.0,11.37,0.2,20.0,17.96,0.0,1.0
3.0,4.0,4.0,1.49854,190.0,0.0,1041.0,0.0,5.0,2.79,7.75,24.0,21.75,34.0,1.0
3.0,6.0,8.0,0.971076,143.0,3.0,774.75,1.0,5.0,24.43,4.38,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.31,0.0,0.0
1.0,5.0,8.0,3.0,0.0,8.0,130.75,1.0,2.0,61.09,0.25,12.0,10.56,10.0,0.0
1.0,1.0,1.0,0.0,2.0,0.0,627.0,0.0,6.0,0.88,37.0,13.0,11.56,8.0,0.0
3.0,3.0,3.0,0.749913,57.0,0.0,3304.33,0.0,6.0,18.54,13.0,20.0,18.21,43.0,0.0
3.0,8.0,19.0,3.51976,529.0,168.0,588.63,0.0,6.0,11.36,2.16,25.0,22.15,37.0,1.0
2.0,2.0,2.0,0.970951,10.0,0.0,382.0,0.0,6.0,36.0,21.0,22.0,20.11,29.0,0.0
2.0,2.0,2.0,0.970951,10.0,0.0,364.0,0.0,4.0,36.88,13.5,23.0,21.11,31.0,0.0
3.0,4.0,15.0,2.45766,2284.0,17.0,229.73,1.0,6.0,52.49,2.93,14.0,12.37,25.0,1.0
3.0,3.0,4.0,0.7797810000000001,45.0,28.0,1186.25,0.0,6.0,7.26,11.0,27.0,23.78,41.0,0.0
2.0,4.0,4.0,1.6840400000000002,17.0,5.0,389.5,1.0,6.0,31.22,11.25,22.0,19.77,35.0,1.0
3.0,3.0,3.0,0.6799270000000001,86.0,3.0,2097.67,0.0,6.0,13.99,15.33,16.0,14.1,30.0,0.0
1.0,1.0,1.0,0.0,0.0,2.0,262.0,0.0,1.0,13.65,2.0,24.0,21.41,15.0,0.0
2.0,5.0,5.0,1.26854,469.0,7.0,534.4,0.0,6.0,20.06,10.0,30.0,26.3,41.0,1.0
2.0,2.0,2.0,0.918296,4.0,2.0,424.5,0.0,6.0,40.31,25.5,25.0,22.2,19.0,0.0
2.0,2.0,5.0,0.380501,2135.0,2434.0,2234.8,0.0,6.0,67.91,10.8,33.0,28.91,45.0,0.0
3.0,4.0,4.0,1.13566,39.0,31.0,471.75,1.0,6.0,13.32,14.0,26.0,22.97,43.0,1.0
2.0,6.0,18.0,3.78207,1951.0,0.0,37.33,0.0,6.0,0.01,3.11,27.0,23.96,21.0,1.0
1.0,1.0,1.0,0.0,1.0,1.0,674.0,0.0,6.0,2.81,57.0,35.0,30.63,28.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,31.63,0.0,0.0
1.0,1.0,2.0,0.650022,10.0,2.0,769.0,0.0,6.0,17.31,30.0,37.0,32.63,29.0,0.0
3.0,6.0,8.0,2.61398,200.0,27.0,568.5,0.0,6.0,37.92,7.63,25.0,21.84,57.0,1.0
1.0,1.0,1.0,0.0,4.0,0.0,689.0,0.0,6.0,0.0,61.0,27.0,23.84,20.0,0.0
2.0,2.0,3.0,0.23137600000000005,1963.0,2211.0,3676.67,0.0,6.0,5.1,21.0,38.0,33.36,50.0,0.0
1.0,1.0,1.0,0.0,0.0,4.0,695.0,0.0,6.0,0.0,63.0,39.0,34.36,31.0,0.0
2.0,2.0,3.0,0.21345100000000006,1959.0,2207.0,3672.67,0.0,6.0,5.11,20.33,40.0,35.36,53.0,0.0
3.0,3.0,8.0,1.38501,256.0,20.0,578.0,0.0,6.0,32.18,8.0,29.0,25.64,67.0,1.0
2.0,2.0,2.0,1.0,4.0,0.0,668.0,0.0,6.0,5.79,32.5,41.0,35.93,55.0,0.0
1.0,1.0,3.0,1.06128,8.0,8.0,535.0,0.0,6.0,42.66,21.33,43.0,37.92,35.0,0.0
3.0,3.0,3.0,0.668564,32.0,0.0,934.33,0.0,6.0,7.31,22.33,2.0,1.81,6.0,0.0
1.0,1.0,1.0,0.0,6.0,1.0,864.0,0.0,5.0,2.03,16.0,45.0,39.72,36.0,0.0
3.0,5.0,5.0,1.84626,92.0,20.0,710.0,1.0,6.0,22.14,13.8,3.0,2.79,9.0,1.0
3.0,9.0,37.0,4.1612300000000015,2198.0,411.0,438.7,1.0,6.0,36.83,2.03,19.0,16.2,37.0,1.0
1.0,1.0,1.0,0.0,6.0,6.0,55.0,0.0,2.0,87.05,2.0,46.0,40.36,37.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,41.35,0.0,0.0
3.0,17.0,46.0,4.76894,316.0,155.0,551.33,1.0,6.0,82.04,1.57,29.0,24.88,50.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,42.14,0.0,0.0
1.0,1.0,1.0,0.0,5.0,5.0,236.0,0.0,1.0,12.88,2.0,49.0,43.14,24.0,0.0
1.0,1.0,1.0,0.0,5.0,5.0,236.0,0.0,1.0,12.9,2.0,50.0,44.14,25.0,0.0
2.0,6.0,24.0,2.68017,2087.0,274.0,442.08,1.0,3.0,26.02,0.46,20.0,16.81,26.0,1.0
1.0,1.0,1.0,0.0,1.0,1.0,37.0,0.0,2.0,82.0,4.0,51.0,44.59,26.0,0.0
3.0,8.0,11.0,2.44082,568.0,40.0,363.73,0.0,6.0,32.17,6.64,30.0,25.52,53.0,1.0
1.0,3.0,7.0,2.5977900000000003,460.0,1.0,9.0,0.0,2.0,25.49,0.29,53.0,46.5,2.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.71,0.0,0.0
2.0,5.0,11.0,1.50115,1420.0,64.0,491.45,1.0,3.0,4.36,1.0,21.0,17.68,28.0,1.0
2.0,3.0,3.0,1.206,17.0,4.0,946.67,1.0,6.0,43.4,25.67,7.0,6.52,14.0,0.0
3.0,3.0,3.0,1.13131,25.0,0.0,715.33,0.0,6.0,7.47,27.0,23.0,19.19,47.0,0.0
2.0,5.0,7.0,1.93773,102.0,26.0,482.29,1.0,6.0,51.71,11.43,24.0,20.05,37.0,1.0
3.0,3.0,4.0,1.35123,24.0,0.0,939.25,0.0,6.0,56.12,20.25,9.0,8.4,25.0,0.0
2.0,2.0,2.0,0.503258,10.0,8.0,549.0,1.0,6.0,46.33,31.5,10.0,9.31,20.0,0.0
2.0,5.0,5.0,1.22524,33.0,17.0,464.2,1.0,6.0,16.36,16.6,25.0,20.82,39.0,1.0
3.0,4.0,4.0,1.04374,155.0,14.0,1879.75,1.0,6.0,19.33,21.0,26.0,21.71,54.0,1.0
3.0,17.0,38.0,4.033519999999998,2788.0,112.0,526.95,0.0,6.0,45.48,2.37,54.0,44.34,76.0,1.0
1.0,8.0,15.0,3.66268,1238.0,0.0,8.47,0.0,2.0,11.89,0.2,12.0,11.04,0.0,1.0
2.0,2.0,2.0,0.918296,5.0,1.0,452.0,1.0,6.0,96.77,31.5,32.0,25.64,46.0,0.0
3.0,5.0,8.0,2.10076,88.0,43.0,551.38,1.0,6.0,26.14,11.13,13.0,11.92,24.0,1.0
1.0,1.0,1.0,0.0,2.0,2.0,116.0,0.0,2.0,103.16,2.0,55.0,44.74,11.0,0.0
3.0,6.0,7.0,2.63376,11.0,13.0,495.29,0.0,6.0,0.01,4.0,32.0,25.52,55.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,46.73,0.0,0.0
3.0,9.0,27.0,3.22362,503.0,904.0,827.52,1.0,6.0,26.68,3.48,14.0,12.82,35.0,1.0
3.0,3.0,4.0,1.38183,47.0,4.0,622.75,1.0,6.0,50.06,22.75,15.0,13.82,38.0,0.0
2.0,3.0,5.0,1.97876,131.0,33.0,180.4,0.0,6.0,4.89,19.0,16.0,14.62,16.0,0.0
3.0,13.0,25.0,3.0998900000000003,1864.0,364.0,589.44,0.0,6.0,32.72,3.96,34.0,26.93,78.0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,35.0,27.93,32.0,0.0
3.0,3.0,13.0,2.88527,299.0,47.0,412.77,0.0,6.0,86.71,7.46,58.0,46.67,83.0,1.0
3.0,6.0,6.0,1.7993599999999998,233.0,159.0,742.33,0.0,6.0,5.25,16.5,36.0,28.55,82.0,1.0
2.0,2.0,2.0,0.918296,4.0,2.0,721.5,1.0,6.0,8.66,50.0,19.0,17.27,35.0,0.0
2.0,2.0,2.0,0.053497,133.0,196.0,5312.5,0.0,6.0,35.83,50.5,0.0,0.0,0.0,0.0
1.0,2.0,2.0,1.0,6.0,2.0,726.5,1.0,1.0,20.86,0.5,0.0,0.0,0.0,0.0
3.0,4.0,19.0,2.13206,1938.0,75.0,307.11,0.0,7.0,59.01,5.68,20.0,17.69,50.0,1.0
3.0,5.0,9.0,2.5062900000000004,517.0,146.0,447.67,0.0,7.0,29.4,11.78,21.0,18.68,53.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,47.05,0.0,0.0
1.0,1.0,2.0,0.650022,11.0,1.0,858.5,0.0,7.0,0.1,57.0,62.0,48.05,43.0,0.0
1.0,1.0,3.0,0.0,5.0,5.0,78.67,0.0,2.0,0.97,2.33,63.0,48.95,32.0,0.0
1.0,1.0,3.0,0.0,5.0,5.0,78.67,0.0,2.0,0.98,2.33,64.0,49.95,33.0,0.0
1.0,1.0,1.0,0.0,6.0,1.0,919.0,0.0,5.0,1.8,18.0,66.0,51.85,45.0,0.0
1.0,1.0,1.0,0.0,6.0,1.0,919.0,0.0,5.0,0.72,18.0,67.0,52.85,46.0,0.0
2.0,2.0,2.0,0.970951,4.0,1.0,739.5,1.0,7.0,11.92,56.5,25.0,22.24,47.0,0.0
3.0,4.0,5.0,1.64796,49.0,3.0,777.2,0.0,7.0,14.22,22.8,68.0,53.83,95.0,1.0
3.0,3.0,4.0,1.24226,72.0,1.0,402.75,0.0,7.0,14.57,28.5,71.0,56.48,104.0,1.0
3.0,3.0,4.0,0.925506,70.0,3.0,571.5,1.0,7.0,12.74,28.75,41.0,31.91,96.0,0.0
