1.0,1.0,1.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,16.0,16.0,318.0,0.0,2.0,3.84,4.0,5.0,4.96,5.0,0.0
1.0,1.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.96,3.0,0.0
2.0,2.0,2.0,0.4445520000000001,51.0,68.0,420.5,0.0,2.0,4.98,2.5,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,3.0,299.0,0.0,2.0,6.91,2.0,1.0,1.0,0.0,0.0
1.0,1.0,1.0,0.0,1.0,3.0,1039.0,0.0,2.0,6.93,2.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,0.8453510000000001,11.0,11.0,82.5,0.0,2.0,7.03,1.0,1.0,1.0,1.0,0.0
2.0,2.0,2.0,0.771709,51.0,2.0,382.0,0.0,3.0,0.08,2.5,2.0,2.0,0.0,0.0
1.0,1.0,1.0,0.0,2.0,2.0,1235.0,0.0,2.0,8.04,2.0,2.0,1.99,1.0,0.0
1.0,1.0,1.0,0.0,2.0,2.0,772.0,0.0,4.0,1.21,6.0,3.0,2.99,1.0,0.0
1.0,9.0,14.0,3.77356,0.0,15.0,563.36,0.0,2.0,10.17,0.29,8.0,7.83,7.0,0.0
1.0,1.0,1.0,0.0,1.0,6.0,1227.0,0.0,2.0,11.85,2.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,0.6420640000000001,31.0,18.0,3072.0,0.0,2.0,10.16,2.5,1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0,3.0,0.0,368.0,0.0,2.0,12.09,2.0,2.0,2.0,2.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,90.0,0.0,2.0,12.92,2.0,10.0,9.78,9.0,0.0
1.0,2.0,4.0,1.56837,34.0,120.0,3689.25,0.0,2.0,10.87,0.75,12.0,11.75,11.0,1.0
1.0,1.0,1.0,0.0,250.0,1.0,32.0,0.0,1.0,10.01,1.0,4.0,3.93,2.0,0.0
1.0,1.0,1.0,0.0,27.0,1.0,772.0,0.0,4.0,5.69,7.0,5.0,4.93,3.0,0.0
1.0,1.0,1.0,0.0,2.0,1.0,11504.0,0.0,2.0,18.97,2.0,13.0,12.58,12.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,2.0,20.13,2.0,6.0,5.83,1.0,0.0
1.0,1.0,1.0,0.0,8.0,0.0,725.0,0.0,3.0,13.08,3.0,4.0,3.85,4.0,0.0
1.0,2.0,2.0,1.0,2.0,2.0,459.0,0.0,2.0,27.41,1.5,17.0,16.24,16.0,0.0
1.0,1.0,2.0,0.650022,19.0,5.0,511.5,0.0,2.0,27.92,1.0,18.0,17.24,17.0,0.0
1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.24,4.0,0.0
1.0,1.0,5.0,2.32193,0.0,20.0,130.4,0.0,2.0,28.08,0.4,20.0,19.23,18.0,0.0
1.0,1.0,2.0,0.7462340000000001,73.0,7.0,4486.0,1.0,3.0,3.1,1.5,5.0,4.74,4.0,0.0
1.0,1.0,1.0,0.0,0.0,6.0,497.0,0.0,2.0,16.11,3.0,24.0,22.49,22.0,0.0
1.0,1.0,1.0,0.0,1.0,0.0,11505.0,0.0,2.0,23.04,3.0,6.0,5.64,6.0,0.0
1.0,4.0,4.0,1.295,2.0,17.0,3822.75,0.0,4.0,33.38,1.25,7.0,6.57,7.0,0.0
1.0,1.0,2.0,0.99403,8.0,3.0,6.5,0.0,1.0,10.19,0.5,25.0,23.11,5.0,0.0
1.0,1.0,4.0,1.93366,3.0,20.0,364.0,0.0,2.0,48.31,0.5,26.0,24.11,23.0,0.0
1.0,1.0,3.0,1.57662,0.0,13.0,82.33,0.0,2.0,48.89,0.67,31.0,29.07,28.0,0.0
1.0,3.0,79.0,6.29135,0.0,335.0,574.65,0.0,3.0,46.83,0.1,35.0,33.07,32.0,0.0
1.0,9.0,61.0,5.90402,6.0,270.0,250.08,0.0,2.0,46.66,0.1,36.0,34.07,33.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,1002.0,0.0,4.0,0.04,10.0,9.0,8.27,6.0,0.0
1.0,1.0,1.0,0.0,16.0,0.0,58.0,0.0,1.0,0.05,1.0,10.0,9.27,3.0,0.0
1.0,2.0,9.0,3.15002,138.0,54.0,230.11,0.0,2.0,12.75,0.44,38.0,35.99,34.0,1.0
1.0,2.0,28.0,4.80735,420.0,140.0,834.21,0.0,3.0,1.5,0.36,39.0,36.99,35.0,1.0
1.0,5.0,50.0,5.64386,750.0,250.0,225.72,0.0,3.0,0.95,0.22,40.0,37.99,36.0,1.0
1.0,1.0,1.0,0.0,44.0,6.0,586.0,0.0,2.0,50.25,2.0,11.0,10.25,7.0,0.0
1.0,1.0,2.0,0.721928,8.0,2.0,668.5,0.0,1.0,4.49,0.5,9.0,8.41,9.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,76.0,0.0,1.0,4.7,1.0,6.0,5.51,5.0,0.0
1.0,3.0,3.0,1.34859,32.0,12.0,509.33,0.0,2.0,4.29,1.0,7.0,6.51,6.0,0.0
1.0,1.0,1.0,0.0,1.0,0.0,78.0,0.0,2.0,54.19,2.0,12.0,11.13,3.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,86.0,0.0,1.0,5.63,1.0,8.0,7.49,7.0,0.0
1.0,1.0,1.0,0.0,12.0,9.0,1135.0,0.0,4.0,2.83,6.0,10.0,9.33,10.0,0.0
1.0,1.0,2.0,0.491237,47.0,9.0,535.0,0.0,4.0,23.6,6.0,14.0,12.96,8.0,0.0
1.0,1.0,1.0,0.0,2.0,2.0,9.0,0.0,3.0,39.76,3.0,46.0,42.87,1.0,0.0
1.0,2.0,2.0,0.101067,0.0,76.0,386.0,0.0,2.0,35.19,2.5,47.0,43.84,42.0,0.0
1.0,1.0,1.0,0.0,3.0,3.0,1768.0,1.0,2.0,11.11,4.0,11.0,10.23,11.0,0.0
1.0,1.0,1.0,0.0,10.0,4.0,3446.0,0.0,3.0,12.01,8.0,9.0,8.35,8.0,0.0
1.0,1.0,1.0,0.0,3.0,3.0,1768.0,0.0,3.0,1.24,5.0,12.0,11.19,12.0,0.0
1.0,1.0,2.0,1.0,2.0,2.0,4472.0,0.0,3.0,17.03,3.0,10.0,9.23,9.0,0.0
1.0,1.0,1.0,0.0,9.0,0.0,1002.0,0.0,4.0,7.77,12.0,15.0,13.69,9.0,0.0
